종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익
053350,이니텍,151728000000,42688000000,11947000000,2739000000,8868000000
054630,에이디칩스,0,0,0,0,0
056080,유진로봇,72655000000,24706000000,10902000000,3657000000,-1529000000
044490,태웅,0,0,0,0,0
053950,경남제약,32593000000,22740000000,1505000000,0,-841000000
053700,삼보모터스,318682000000,430208000000,80552000000,11807000000,12997000000
003670,포스코케미칼,439946000000,152696000000,36801000000,193223000000,106299000000
054920,한컴시큐어,13502000000,31079000000,1570000000,73087000000,265000000
041960,코미팜,48743000000,37936000000,3981000000,7223000000,-6214000000
053160,프리엠스,38637000000,2258000000,927000000,546000000,1477000000
052400,코나아이,109025000000,58048000000,107000000,10323000000,-31867000000
054180,중앙오션,15355000000,26890000000,11858000000,6000000,-142000000
049470,에스지에이,56061000000,28770000000,24969000000,17090000000,-1652000000
053050,지에스이,0,0,0,0,0
043090,팜스웰바이오,0,0,0,0,0
053110,소리바다,25532000000,34081000000,1418000000,3437000000,-6627000000
054800,아이디스홀딩스,529162000000,168119000000,20726000000,57601000000,54750000000
047770,코데즈컴바인,11325000000,14114000000,14823000000,110000000,4806000000
053800,안랩,152582000000,49429000000,946000000,22623000000,17701000000
040300,와이티엔,41910000000,27360000000,70486000000,35162000000,862000000
058820,CMG 제약,81370000000,8495000000,1903000000,4657000000,2568000000
035900,제이와이피엔터테인먼트,82596000000,30835000000,539000000,4224000000,28749000000
053590,한국테크놀로지,0,0,0,0,0
021320,케이씨씨건설,718353000000,508070000000,107470000000,33889000000,47772000000
053060,세동,38748000000,83445000000,19285000000,11625000000,-2365000000
053610,프로텍,142818000000,43888000000,3745000000,80000000,20957000000
052790,액토즈소프트,74587000000,32747000000,2251000000,39208000000,-1075000000
053450,세코닉스,195813000000,179265000000,91177000000,516000000,8367000000
053030,바이넥스,59262000000,37302000000,853000000,35621000000,6879000000
052420,오성첨단소재,71504000000,5784000000,8694000000,46311000000,266000000
053620,태양,63551000000,21109000000,11338000000,15580000000,-1432000000
052300,더블유홀딩컴퍼니,17870000000,9123000000,54910000000,89014000000,-3610000000
049520,유아이엘,125880000000,37696000000,14540000000,2891000000,8372000000
048910,대원미디어,65263000000,18649000000,5379000000,12209000000,6413000000
051980,중앙리빙테크,10601000000,6616000000,1517000000,109000000,-2339000000
051500,씨제이프레시웨이,543717000000,610932000000,272180000000,5000000,6589000000
049120,파인디앤씨,29968000000,39525000000,11942000000,23680000000,2026000000
043360,디지아이,0,0,0,0,0
052330,코텍,0,0,0,0,0
052600,한네트,0,0,0,0,0
052020,에스티큐브,47207000000,963000000,18951000000,2185000000,-10638000000
043220,에이치엘비파워,24357000000,28403000000,10114000000,5436000000,-12489000000
033790,스카이문스테크놀로지,38063000000,22217000000,623000000,2567000000,-5415000000
051780,큐로홀딩스,21568000000,22256000000,6662000000,14813000000,-569000000
052190,이에스에이,28741000000,40628000000,2854000000,22093000000,-8059000000
051490,나라엠앤디,105279000000,95542000000,16069000000,2876000000,4728000000
038870,에코바이오홀딩스,107680000000,63235000000,6468000000,3488000000,1977000000
045660,에이텍,0,0,0,0,0
052260,SK바이오랜드,72505000000,22658000000,21599000000,3205000000,17056000000
045390,대아티아이,71319000000,27951000000,3125000000,24431000000,7816000000
050110,캠시스,200770000000,201998000000,18917000000,1404000000,16008000000
036540,에스에프에이반도체,177162000000,97182000000,242461000000,9978000000,33688000000
038500,삼표시멘트,232280000000,222738000000,463064000000,2606000000,745000000
048550,에스엠컬처앤콘텐츠,218695000000,194136000000,7887000000,2435000000,-2078000000
049830,승일,0,0,0,0,0
044060,조광아이엘아이,28429000000,3844000000,5682000000,3839000000,5637000000
024850,피에스엠씨,21270000000,12081000000,3218000000,7000000,-1016000000
048770,티피씨메카트로닉스,75092000000,54100000000,29955000000,3065000000,-347000000
049430,코메론,96855000000,9021000000,5100000000,6734000000,12418000000
044480,바이오제네틱스,47282000000,21615000000,551000000,306000000,-751000000
046390,삼화네트웍스,39105000000,17450000000,2847000000,3826000000,-3753000000
014620,성광벤드,240744000000,31622000000,32100000000,3277000000,-14508000000
048430,유라테크,61143000000,18765000000,2680000000,19202000000,434000000
017480,삼현철강,0,0,0,0,0
049480,오픈베이스,72411000000,49972000000,2291000000,1605000000,-1386000000
036670,케이씨아이,0,0,0,0,0
042510,라온시큐어,20450000000,6505000000,625000000,226000000,4023000000
039830,오로라월드,88836000000,83870000000,43118000000,3215000000,13098000000
036190,금화피에스시,174587000000,45008000000,6060000000,41976000000,6851000000
046070,코다코,110592000000,199266000000,105677000000,24008000000,-18142000000
041830,인바디,55514000000,6398000000,756000000,985000000,23677000000
014570,고려제약,0,0,0,0,0
045520,크린앤사이언스,50071000000,25978000000,18645000000,886000000,8117000000
022100,포스코아이씨티,342215000000,218400000000,52640000000,26897000000,42134000000
033600,럭슬,0,0,0,0,0
044180,KD건설,100162000000,87217000000,37024000000,968000000,-7339000000
044960,이글벳,0,0,0,0,0
032080,아즈텍더블유비이,0,0,0,0,0
010470,오리콤,132122000000,116027000000,10495000000,10713000000,10734000000
044340,위닉스,106479000000,85709000000,16109000000,191000000,20571000000
042940,상지카일룸,101378000000,79780000000,3326000000,12269000000,1838000000
048830,엔피케이,32682000000,11885000000,23592000000,747000000,94000000
000250,삼천당제약,142272000000,38419000000,16976000000,31696000000,15500000000
044780,에이치케이,57511000000,34935000000,5916000000,122000000,276000000
045510,정원엔시스,54470000000,35786000000,3544000000,323000000,2497000000
045100,한양이엔지,333740000000,147470000000,11573000000,8816000000,7275000000
040160,누리텔레콤,76828000000,52930000000,14667000000,1359000000,17333000000
043340,에쎈테크,0,0,0,0,0
043650,국순당,72907000000,11783000000,11156000000,83989000000,-2994000000
037950,엘컴텍,14187000000,5151000000,1704000000,4040000000,1032000000
039030,이오테크닉스,241001000000,46426000000,3259000000,10226000000,17859000000
038540,상상인,2088914000000,2131231000000,279908000000,131567000000,175803000000
018680,서울제약,0,0,0,0,0
039860,나노엔텍,23339000000,5217000000,1794000000,44000000,2826000000
046210,파나진,0,0,0,0,0
045060,오공,65317000000,40414000000,10192000000,3372000000,1815000000
043100,솔고바이오메디칼,35598000000,13692000000,9509000000,2790000000,-12336000000
026180,현대정보기술,36766000000,93191000000,28440000000,5019000000,-2885000000
042370,비츠로테크,134275000000,82096000000,38925000000,2226000000,20486000000
045970,코아시아,134732000000,137702000000,51208000000,49303000000,4998000000
040420,정상제이엘에스,18077000000,18196000000,6299000000,3548000000,10888000000
007370,진양제약,0,0,0,0,0
041140,넥슨지티,96273000000,57849000000,9195000000,3000000,-25193000000
043610,지니뮤직,136401000000,72431000000,4147000000,12916000000,6889000000
036890,진성티이씨,161317000000,110734000000,18605000000,1533000000,27979000000
039010,현대통신,0,0,0,0,0
009300,삼아제약,0,0,0,0,0
043200,파루,13974000000,13171000000,1767000000,903000000,-25570000000
042110,에스씨디,99171000000,31355000000,2120000000,117000000,425000000
039740,한국정보공학,36469000000,20860000000,3016000000,12718000000,-1600000000
039840,디오,126479000000,74958000000,31064000000,824000000,8085000000
042420,네오위즈홀딩스,297221000000,55069000000,19245000000,92437000000,21139000000
039560,다산네트웍스,248207000000,172354000000,26105000000,36449000000,10205000000
038460,바이오스마트,62994000000,44611000000,14170000000,38284000000,9572000000
039230,에이아이비트,63168000000,45928000000,25000000,5712000000,2640000000
032820,우리기술,34512000000,28658000000,29890000000,2523000000,-2868000000
001540,안국약품,148767000000,52068000000,13637000000,8173000000,15366000000
038530,골드퍼시픽,24180000000,12212000000,5548000000,4510000000,-1118000000
039310,세중,90718000000,27951000000,288000000,3958000000,660000000
041190,우리기술투자,0,0,0,0,0
036640,에이치알에스,60781000000,25336000000,6853000000,7457000000,3560000000
031330,에스에이엠티,217629000000,104690000000,2695000000,60946000000,33867000000
030190,NICE평가정보,144405000000,68679000000,1021000000,25954000000,48605000000
038620,위즈코프,17658000000,3660000000,516000000,181000000,636000000
039020,이건홀딩스,169940000000,285542000000,122553000000,6649000000,13146000000
038950,파인디지털,72380000000,7924000000,5213000000,4045000000,1429000000
036800,나이스정보통신,462405000000,337815000000,1413000000,3796000000,35280000000
040610,에스지엔지,665769000000,474649000000,137969000000,22399000000,8885000000
038880,아이에이,30360000000,44880000000,15827000000,8846000000,-1027000000
038680,에스넷시스템,123406000000,71336000000,3843000000,10103000000,8996000000
041510,에스엠엔터테인먼트,493831000000,347429000000,50666000000,111598000000,2812000000
010280,쌍용정보통신,42816000000,15369000000,7904000000,19388000000,-43000000
037760,쎄니트,52614000000,52906000000,15225000000,2704000000,6217000000
036480,대성미생물연구소,0,0,0,0,0
038110,에코플라스틱,230276000000,443097000000,75921000000,5341000000,434000000
036420,제이콘텐트리,342103000000,271085000000,129185000000,16055000000,34746000000
032500,케이엠더블유,220138000000,183314000000,25984000000,5130000000,24815000000
039610,화성밸브,0,0,0,0,0
039240,경남스틸,0,0,0,0,0
038290,마크로젠,133789000000,59439000000,2012000000,629000000,2103000000
037440,희림종합건축사사무소,107933000000,72825000000,9985000000,2995000000,6800000000
038390,레드캡투어,43590000000,135576000000,95328000000,1138000000,8173000000
028150,GS홈쇼핑,733523000000,296667000000,7294000000,377014000000,136829000000
036830,솔브레인,413233000000,253482000000,18851000000,171077000000,164072000000
036810,에프에스티,56802000000,35819000000,10512000000,12924000000,20001000000
036690,코맥스,70705000000,34745000000,4412000000,1229000000,5514000000
037370,EG,26919000000,23494000000,15622000000,534000000,-8974000000
036620,버추얼텍,8036000000,4227000000,1791000000,6488000000,-1873000000
037350,성도이엔지,359369000000,231965000000,22168000000,40866000000,20566000000
038010,제일테크노스,66829000000,78552000000,13172000000,5424000000,1993000000
001810,무림에스피,113158000000,71857000000,44586000000,96044000000,2655000000
036630,세종텔레콤,227198000000,52782000000,16095000000,18832000000,-98000000
036710,심텍홀딩스,255117000000,526386000000,83570000000,3537000000,29721000000
037070,파세코,0,0,0,0,0
036560,영풍정밀,0,0,0,0,0
016250,이테크건설,665966000000,976032000000,542572000000,73903000000,34042000000
036030,케이티하이텔,0,0,0,0,0
035890,서희건설,553815000000,432799000000,121935000000,114257000000,83070000000
036930,주성엔지니어링,135875000000,61969000000,91991000000,6925000000,41392000000
032190,다우데이타,16091489000000,15256972000000,1511956000000,935640000000,361633000000
005290,동진쎄미켐,363608000000,355805000000,98753000000,16508000000,70984000000
003100,선광,75422000000,66797000000,180755000000,53155000000,15760000000
036170,씨티젠,84947000000,34355000000,1315000000,8141000000,717000000
036180,영인프런티어,0,0,0,0,0
026040,제이에스티나,71360000000,42795000000,1000000000,4201000000,-856000000
037230,한국팩키지,0,0,0,0,0
037460,삼지전자,353257000000,216110000000,48736000000,84425000000,32461000000
037400,우리조명,402083000000,455136000000,62478000000,5521000000,-11855000000
036490,SK머티리얼즈,263755000000,501339000000,493788000000,9214000000,182888000000
033640,네패스,95707000000,111009000000,29715000000,24782000000,21751000000
037330,인지디스플레이,109921000000,81021000000,17081000000,38062000000,22135000000
036090,위지트,28059000000,16942000000,17689000000,48281000000,4885000000
036200,유니셈,109377000000,36110000000,0,2640000000,5156000000
024800,유성티엔에스,159918000000,172223000000,13815000000,66628000000,5584000000
036260,이매진아시아,28977000000,6677000000,0,498000000,-3944000000
027050,코리아나화장품,38010000000,26084000000,18896000000,2701000000,2045000000
036120,에스씨아이평가정보,17300000000,4457000000,384000000,984000000,1323000000
035290,더블유에프엠,21031000000,28003000000,690000000,0,-4667000000
027040,서울전자통신,43520000000,40564000000,6266000000,25880000000,-1691000000
027830,대성창업투자,0,0,0,0,0
036000,예림당,402104000000,185716000000,37879000000,22000000,42151000000
035760,씨제이이엔엠,1819618000000,2258389000000,1220632000000,1485770000000,92117000000
035810,이지바이오,743286000000,848909000000,222773000000,119082000000,92964000000
035460,기산텔레콤,46537000000,20047000000,4493000000,2544000000,-2927000000
035480,마제스타,0,0,0,0,0
035620,바른손이앤에이,37083000000,14041000000,9223000000,33622000000,-22980000000
035610,솔본,113169000000,15803000000,3340000000,32292000000,355000000
020710,시공테크,57687000000,24052000000,3608000000,27307000000,-4721000000
012790,신일제약,0,0,0,0,0
034940,조아제약,53438000000,24328000000,6804000000,1858000000,1325000000
033230,인성정보,147316000000,110781000000,19567000000,3762000000,3101000000
035080,인터파크홀딩스,1261973000000,1016016000000,79168000000,49083000000,19964000000
005160,동국산업,363994000000,190867000000,69629000000,38277000000,14777000000
005990,매일홀딩스,406670000000,239872000000,93001000000,42568000000,66964000000
034810,해성산업,0,0,0,0,0
031390,녹십자셀,41329000000,6056000000,51798000000,10101000000,3774000000
033430,디에스티,37593000000,38908000000,553000000,1615000000,1077000000
025770,한국정보통신,216186000000,100639000000,3395000000,23355000000,33547000000
033540,파라텍,110832000000,51411000000,12051000000,2861000000,-139000000
033500,동성화인텍,83627000000,116459000000,14688000000,407000000,-8529000000
030350,드래곤플라이,0,0,0,0,0
033310,디케이디앤아이,28125000000,31643000000,10121000000,55220000000,1664000000
033160,엠케이전자,209596000000,328958000000,53739000000,1082000000,173689000000
033320,제이씨현시스템,108233000000,43725000000,1049000000,2989000000,13712000000
009520,포스코엠텍,0,0,0,0,0
013810,스페코,45800000000,45462000000,6191000000,22125000000,-4142000000
033340,좋은사람들,82776000000,15558000000,324000000,517000000,2532000000
033200,모아텍,57055000000,5229000000,1370000000,89000000,834000000
033290,코웰패션,161530000000,65068000000,37558000000,5718000000,71010000000
015710,코콤,74380000000,26775000000,7761000000,858000000,17196000000
033100,제룡전기,0,0,0,0,0
033050,제이엠아이,67753000000,58667000000,2387000000,2318000000,-7417000000
033110,코너스톤네트웍스,35559000000,19836000000,6614000000,10468000000,-5002000000
033130,디지틀조선일보,44732000000,7452000000,1950000000,11872000000,296000000
032980,바이온,34941000000,25874000000,5486000000,21124000000,-1815000000
019210,와이지-원,404996000000,328635000000,168344000000,4217000000,45703000000
026150,특수건설,107742000000,47844000000,14791000000,6916000000,1120000000
031310,아이즈비전,104653000000,20920000000,14652000000,1143000000,12370000000
032960,동일기연,42436000000,4619000000,1218000000,304000000,210000000
032680,소프트센,0,0,0,0,0
032940,원익,28282000000,52793000000,13216000000,73694000000,2785000000
008290,원풍물산,0,0,0,0,0
032750,삼진,40052000000,10566000000,3113000000,2548000000,994000000
032860,지엠알머티리얼즈,26010000000,21278000000,5009000000,653000000,-5370000000
032850,비트컴퓨터,19560000000,11564000000,2424000000,4960000000,-2170000000
032790,엠젠플러스,31104000000,32178000000,1517000000,505000000,-5607000000
032800,판타지오,22571000000,8817000000,200000000,139000000,353000000
032620,유비케어,87984000000,23870000000,1646000000,11091000000,9158000000
032580,피델릭스,0,0,0,0,0
032540,티제이미디어,35320000000,8222000000,14013000000,45000000,-1771000000
028080,휴맥스홀딩스,0,0,0,0,0
032280,삼일,0,0,0,0,0
012340,뉴인텍,18913000000,21950000000,6363000000,1298000000,-68000000
031510,오스템,90328000000,95606000000,17177000000,62219000000,-984000000
030270,에스마크,29067000000,26056000000,8822000000,14417000000,-10389000000
031860,엔에스엔,7041000000,11923000000,1445000000,13498000000,-3601000000
031980,피에스케이,228217000000,42639000000,5598000000,19360000000,67584000000
011560,세보엠이씨,190802000000,85688000000,1818000000,9975000000,27985000000
024740,한일단조공업,81370000000,100471000000,19280000000,2489000000,528000000
030960,양지사,0,0,0,0,0
030530,원익홀딩스,180816000000,134223000000,177218000000,605960000000,78477000000
030520,한글과컴퓨터,232485000000,100089000000,243448000000,25418000000,42482000000
021880,메이슨캐피탈,0,0,0,0,0
021040,대호피앤씨,0,0,0,0,0
029480,바른테크놀로지,17301000000,14986000000,2716000000,1464000000,-1335000000
028040,미래SCI,52662000000,40028000000,2703000000,1170000000,-4267000000
028300,에이치엘비,117127000000,20918000000,73600000000,37200000000,-29315000000
027710,팜스토리,393535000000,446977000000,41888000000,56087000000,19220000000
023600,삼보판지,160015000000,121062000000,59174000000,3789000000,53733000000
018310,삼목에스폼,0,0,0,0,0
003800,에이스침대,0,0,0,0,0
014190,원익큐브,68226000000,48581000000,28181000000,9348000000,-1524000000
012700,리드코프,1062527000000,721524000000,85701000000,5085000000,44888000000
018000,유니슨,55566000000,137481000000,20157000000,10264000000,957000000
025980,아난티,56819000000,133611000000,304356000000,4629000000,12700000000
026910,광진실업,0,0,0,0,0
017250,인터엠,57009000000,41741000000,6556000000,1720000000,-988000000
015750,성우하이텍,1449588000000,1662838000000,466806000000,113858000000,17464000000
020180,대신정보통신,0,0,0,0,0
006730,서부티엔디,0,0,0,0,0
025950,동신건설,0,0,0,0,0
025900,동화기업,282922000000,379852000000,171444000000,124742000000,84087000000
025870,신라에스지,17928000000,17091000000,16064000000,856000000,857000000
025880,케이씨피드,51191000000,33216000000,12625000000,209000000,359000000
002680,한탑,68096000000,68217000000,24488000000,9307000000,34000000
025550,한국선재,94660000000,103632000000,41430000000,14065000000,7224000000
025440,대성엘텍,57027000000,57279000000,14526000000,829000000,-1575000000
025320,시노펙스,67220000000,71638000000,18510000000,5587000000,3372000000
024940,피엔풍년,0,0,0,0,0
024950,삼천리자전거,46773000000,78756000000,3709000000,43156000000,-2748000000
014100,보령메디앙스,60950000000,45811000000,23815000000,20506000000,3353000000
024840,갑을메탈,160551000000,114226000000,15618000000,4190000000,2339000000
024910,경창산업,176042000000,294964000000,179750000000,9710000000,16505000000
004780,대륙제관,0,0,0,0,0
013120,동원개발,0,0,0,0,0
024830,세원물산,0,0,0,0,0
024810,이화전기공업,0,0,0,0,0
024880,케이피에프,269747000000,197000000000,63220000000,14321000000,15885000000
024120,KB오토시스,69132000000,41318000000,9530000000,446000000,14568000000
017000,신원종합개발,169600000000,81558000000,29223000000,6616000000,11716000000
024060,흥구석유,0,0,0,0,0
023910,대한약품공업,0,0,0,0,0
023890,아트라스비엑스,361861000000,158364000000,6537000000,324000000,19395000000
001840,이화공영,0,0,0,0,0
023900,풍국주정공업,66116000000,23141000000,10019000000,9844000000,13432000000
017650,대림제지,41506000000,57153000000,49367000000,32701000000,13359000000
010170,대한광통신,204855000000,83419000000,42541000000,4068000000,15494000000
023790,동일철강,0,0,0,0,0
023770,플레이위드,0,0,0,0,0
023760,한국캐피탈,0,0,0,0,0
005860,한일사료,106626000000,108988000000,11145000000,12127000000,278000000
012860,서연전자,308366000000,374165000000,131052000000,19630000000,1670000000
023460,씨앤에이치,0,0,0,0,0
006050,국영지앤엠,0,0,0,0,0
023410,유진기업,467444000000,800959000000,234037000000,439853000000,130862000000
023440,제일제강공업,0,0,0,0,0
006910,보성파워텍,71107000000,43316000000,2573000000,6241000000,-1316000000
018290,지엠피,76777000000,28456000000,25014000000,1290000000,3678000000
023160,태광,275138000000,17233000000,11221000000,23888000000,6283000000
007530,영신금속공업,44970000000,70756000000,26165000000,602000000,1163000000
001000,신라섬유,0,0,0,0,0
012620,원일특강,125567000000,69290000000,24819000000,3838000000,9518000000
011370,서한,0,0,0,0,0
018700,바른손,25026000000,10692000000,1055000000,7402000000,-5401000000
014470,부방,85737000000,47613000000,16115000000,22415000000,3983000000
007720,대명코퍼레이션,135221000000,135443000000,146460000000,6020000000,9105000000
006580,대양제지공업,67654000000,66233000000,31191000000,21570000000,41611000000
011320,유니크,78421000000,84149000000,20585000000,5321000000,-15000000
018120,진로발효,78986000000,11082000000,3508000000,9183000000,16523000000
013720,청보산업,0,0,0,0,0
009620,삼보산업,150787000000,200975000000,55176000000,3510000000,2771000000
005670,푸드웰,67102000000,67528000000,15191000000,2509000000,2861000000
007330,푸른상호저축은행,0,0,0,0,0
006140,피제이전자,0,0,0,0,0
019010,그랜드백화점,86120000000,150133000000,124825000000,14915000000,2050000000
009780,엠에스씨,62528000000,49037000000,18165000000,5502000000,13484000000
017680,데코앤이,45978000000,35283000000,1217000000,2672000000,-6876000000
008800,스튜디오썸머,0,0,0,0,0
020400,대동금속,0,0,0,0,0
014200,광림,75325000000,89328000000,8409000000,29844000000,-1044000000
005710,대원산업,323313000000,146243000000,32941000000,26208000000,30480000000
016600,큐캐피탈파트너스,0,0,0,0,0
004590,한국가구,36858000000,9893000000,25246000000,5144000000,8516000000
016670,포비스티앤씨,64975000000,33134000000,0,16241000000,1907000000
000440,중앙에너비스,0,0,0,0,0
014970,삼륭물산,46492000000,50294000000,8292000000,126000000,1115000000
011040,경동제약,126152000000,39415000000,597000000,33502000000,20378000000
008370,원풍,38705000000,6528000000,2935000000,1890000000,1077000000
007390,네이처셀,0,0,0,0,0
002290,삼일기업공사,0,0,0,0,0
019540,일지테크,104310000000,213355000000,8638000000,1288000000,1493000000
007770,한일화학공업,60197000000,15629000000,11558000000,5000000,524000000
017890,한국알콜산업,117716000000,34044000000,48317000000,104110000000,28504000000
003310,대주산업,24952000000,21963000000,16662000000,647000000,3357000000
019660,글로본,0,0,0,0,0
017510,세명전기공업,0,0,0,0,0
021080,에이티넘인베스트먼트,0,0,0,0,0
008830,대동기어,0,0,0,0,0
002230,피에스텍,109934000000,6852000000,14145000000,37352000000,-1281000000
009730,코센,32632000000,22062000000,11370000000,13855000000,-349000000
016920,카스,71910000000,68684000000,13275000000,341000000,7503000000
013030,하이록코리아,252324000000,18623000000,10053000000,99000000,10848000000
019550,에스비아이인베스트먼트,0,0,0,0,0
019590,엠벤처투자,0,0,0,0,0
019570,제미니투자,0,0,0,0,0
006920,모헨즈,37348000000,29956000000,8793000000,3995000000,1673000000
005930,삼성전자,177388524000000,67354091000000,24498641000000,16791478000000,6233282000000
